source;original_uid;osm_id;purpose;name;operator_name;address;type;park_and_ride_type;lat;lon;capacity;max_stay;has_lighting;opening_hours;description;public_url;photo_url
Stadt Karlsruhe;8;;CAR;;Stadt Karlsruhe;Geraniensraße;;;49.0640113221;8.4671476173;1;;;;Ecke Blumenstraße;;
Stadt Karlsruhe;15;;CAR;;Stadt Karlsruhe;Kirchstraße;;;49.1105060480;8.5143182520;1;;;;bei Ev. Kirche;;
Stadt Karlsruhe;18;;CAR;;Stadt Karlsruhe;Spechaastraße 11;;;49.1120073737;8.5121250210;1;;;;Bürger Büro;;
Stadt Karlsruhe;1;;CAR;;Stadt Karlsruhe;Gymnasiumstraße;;;49.0659265569;8.4759313776;1;;;;Schulzentrum / Sporthalle;;
Stadt Karlsruhe;7;;CAR;;Stadt Karlsruhe;Nibelungenring;;;49.0731221488;8.4676341137;1;;;;Parkplatz an der Haltestelle;;
Stadt Karlsruhe;11;;CAR;;Stadt Karlsruhe;Bachstraße 99;;;49.0630961381;8.4738562663;2;;;;bei Seniorenzentrum / Friedhof;;
Stadt Karlsruhe;31;;CAR;;Stadt Karlsruhe;Forlenfeldstraße 10;;;49.1021049174;8.4782160144;1;;;;;;
Stadt Karlsruhe;14;;CAR;;Stadt Karlsruhe;Friedhofstraße;;;49.1082946787;8.5122051460;2;;;;Friedhof;;
Stadt Karlsruhe;25;;CAR;;Stadt Karlsruhe;Straße der Picardie;;;49.1028704880;8.4815560893;1;;;;Friedrich-Magnus-Schule;;
Stadt Karlsruhe;21;;CAR;;Stadt Karlsruhe;Lutherstraße;;;49.0918034867;8.5113685334;2;;;;Bürger Büro;;
Stadt Karlsruhe;30;;CAR;;Stadt Karlsruhe;Gymnasiumstraße;;;49.0654341485;8.4759712127;2;;;;Schulzentrum / Mensa;;
Stadt Karlsruhe;20;;CAR;;Stadt Karlsruhe;Gartenstraße;;;49.0894447771;8.5122990369;2;;;;Friedhof;;
Stadt Karlsruhe;28;;CAR;;Stadt Karlsruhe;Sterntalerstraße;;;49.0487935303;8.4692156923;2;;;;Friedhof;;
Stadt Karlsruhe;10;;CAR;;Stadt Karlsruhe;Hauptstraße 199;;;49.0599983177;8.4694520447;1;;;;Tolna-Platz;;
Stadt Karlsruhe;13;;CAR;;Stadt Karlsruhe;Richard-Hecht-Schule;;;49.1139166266;8.5046038701;2;;;;;;
Stadt Karlsruhe;5;;CAR;;Stadt Karlsruhe;Badstraße 5;;;49.0667034775;8.4744576938;2;;;;Stutenseebad;;
Stadt Karlsruhe;19;;CAR;;Stadt Karlsruhe;Draisstraße;;;49.0909610236;8.5058489154;2;;;;Mehrzweckhalle;;
Stadt Karlsruhe;26;;CAR;;Stadt Karlsruhe;Berliner Allee 42;;;49.1009874417;8.4832313316;1;;;;vor Bürger Büro;;
Stadt Karlsruhe;32;;CAR;;Stadt Karlsruhe;Am Waldfestplatz;;;49.1101374388;8.4697096461;2;;;;Sängerhalle;;
Stadt Pforzheim;474f5350fb07001a;;CAR;Durlacher Straße;Stadt Pforzheim;Durlacher Straße 82;ON_STREET;;48.8947908;8.687205;1;;;;;https://www.google.de/maps/dir//48.8947908024,8.68720502556;
Stadt Pforzheim;474f5350fb07002c;;CAR;Östliche Karl-Friedrich-Straße;Stadt Pforzheim;Östliche Karl-Friedrich-Straße 7;ON_STREET;;48.891511;8.7033386;1;;;;;https://www.google.de/maps/dir//48.891510989,8.70333857709;
Stadt Pforzheim;2935;;CAR;Kiehnlestraße;Stadt Pforzheim;Poststraße 10;ON_STREET;;48.8928326;8.6993309;1;;;;;https://www.google.de/maps/dir//48.8928326459,8.69933086848;
Stadt Pforzheim;83;;CAR;Hohenwart;Stadt Pforzheim;Kreuzwiesenstraße 4A;ON_STREET;;48.8336887;8.7314051;1;;;;;https://www.google.de/maps/dir//48.8336886539,8.73140511985;
Stadt Pforzheim;85;;CAR;Hohenwart;Stadt Pforzheim;Schellbronner Straße 1;ON_STREET;;48.8340129;8.7275164;1;;;;;https://www.google.de/maps/dir//48.8340128758,8.727516425;
Stadt Pforzheim;474f5350fb070017;;CAR;Bayernstraße;Stadt Pforzheim;Bayernstraße 33;ON_STREET;;48.8977;8.6975964;1;;;;;https://www.google.de/maps/dir//48.8977000474,8.6975963749;
Stadt Pforzheim;2923;;CAR;Jahnstraße;Stadt Pforzheim;Jahnstraße;ON_STREET;;48.8866047;8.697985;1;;;;;https://www.google.de/maps/dir//48.8866046698,8.69798500074;
Stadt Pforzheim;3442;;CAR;Zähringerallee;Stadt Pforzheim;Zähringerallee;ON_STREET;;48.8947768;8.7038802;1;;;;;https://www.google.de/maps/dir//48.8947767816,8.70388021346;
Stadt Pforzheim;474f5350fb070018;;CAR;Bleichstraße;Stadt Pforzheim;Bleichstraße 6;ON_STREET;;48.8881887;8.6977175;1;;;;;https://www.google.de/maps/dir//48.8881886654,8.69771748645;
Stadt Pforzheim;474f5350fb07002f;;CAR;Salierstraße;Stadt Pforzheim;Salierstraße;ON_STREET;;48.8961986;8.7045024;1;;;;;https://www.google.de/maps/dir//48.8961986042,8.70450239686;
Stadt Pforzheim;474f5350fb070027;;CAR;Jahnstraße;Stadt Pforzheim;Jahnstraße 38;ON_STREET;;48.8868072;8.6969989;1;;;;;https://www.google.de/maps/dir//48.8868072479,8.6969989318;
Stadt Pforzheim;2932;;CAR;Zerrennerstraße;Stadt Pforzheim;Zerrennerstraße;ON_STREET;;48.8905255;8.6968208;1;;;;;https://www.google.de/maps/dir//48.8905254507,8.69682083998;
Stadt Pforzheim;38;;CAR;Westliche Karl-Friedrich-Straße 380;Stadt Pforzheim;Westliche Karl-Friedrich-Straße 380;ON_STREET;;48.8895487;8.6680149;1;;;;;https://www.google.de/maps/dir//48.889548682,8.66801493172;
Stadt Pforzheim;48;;CAR;Westliche Karl-Friedrich-Straße 145;Stadt Pforzheim;Westliche Karl-Friedrich-Straße 145;ON_STREET;;48.8921001;8.6840762;1;;;;;https://www.google.de/maps/dir//48.8921001501,8.6840762483;
Stadt Pforzheim;3444;;CAR;Kiehnlestraße;Stadt Pforzheim;Kiehnlestraße 28;ON_STREET;;48.8928399;8.6997808;1;;;;;https://www.google.de/maps/dir//48.892839856,8.69978076347;
Stadt Pforzheim;84;;CAR;Hohenwart;Stadt Pforzheim;Kreuzwiesenstraße 8;ON_STREET;;48.8336849;8.7314449;1;;;;;https://www.google.de/maps/dir//48.8336849387,8.73144494313;
Stadt Pforzheim;57;;CAR;Pillauer Straße;Stadt Pforzheim;Pillauer Straße 3;ON_STREET;;48.8838479;8.7347827;1;;;;;https://www.google.de/maps/dir//48.8838479161,8.73478269363;
Stadt Pforzheim;2938;;CAR;Zerrennerstraße;Stadt Pforzheim;Zerrennerstraße 26;ON_STREET;;48.8908161;8.6964921;1;;;;;https://www.google.de/maps/dir//48.8908921762,8.69636670334;
Stadt Pforzheim;474f5350fb070033;;CAR;Turnplatz;Stadt Pforzheim;Steubenstraße;ON_STREET;;48.8897301;8.6948743;1;;;;;https://www.google.de/maps/dir//48.8897300549,8.69487428268;
Stadt Pforzheim;474f5350fb070032;;CAR;Turnplatz;Stadt Pforzheim;Steubenstraße;ON_STREET;;48.889729;8.6948061;1;;;;;https://www.google.de/maps/dir//48.889729046,8.69480609309;
Stadt Pforzheim;2936;;CAR;Kiehnlestraße;Stadt Pforzheim;Kiehnlestraße 32;ON_STREET;;48.8928534;8.700752;1;;;;;https://www.google.de/maps/dir//48.8928533634,8.70075203759;
Stadt Pforzheim;474f5350fb070024;;CAR;Gutenbergstraße;Stadt Pforzheim;Hohenzollernstraße 19;ON_STREET;;48.8966206;8.7081518;1;;;;;https://www.google.de/maps/dir//48.8966206174,8.70815181504;
Stadt Pforzheim;474f5350fb07002e;;CAR;Robert-Bauer-Straße;Stadt Pforzheim;Robert-Bauer-Straße 8;ON_STREET;;48.8932592;8.7200767;1;;;;;https://www.google.de/maps/dir//48.8932592068,8.72007665137;
Stadt Pforzheim;474f5350fb07001c;;CAR;Frankstraße 143;Stadt Pforzheim;Frankstraße;ON_STREET;;48.891084;8.6705324;1;;;;;https://www.google.de/maps/dir//48.8910839551,8.67053240801;
Stadt Pforzheim;52;;CAR;Hirsauer Straße;Stadt Pforzheim;Hirsauer Straße;ON_STREET;;48.8702502;8.6826363;1;;;;;https://www.google.de/maps/dir//48.8702502122,8.6826362853;
Stadt Pforzheim;474f5350fb070031;;CAR;Simmlerstraße;Stadt Pforzheim;Simmlerstraße 3;ON_STREET;;48.8901404;8.6922697;1;;;;;https://www.google.de/maps/dir//48.8901404324,8.69226970924;
Stadt Pforzheim;474f5350fb070025;;CAR;Gutenbergstraße;Stadt Pforzheim;Hohenzollernstraße 19;ON_STREET;;48.8965774;8.7081722;1;;;;;https://www.google.de/maps/dir//48.8965773732,8.70817221994;
Stadt Pforzheim;3445;;CAR;Östliche Karl-Friedrich-Straße 43;Stadt Pforzheim;Östliche Karl-Friedrich-Straße 43;ON_STREET;;48.8917782;8.7066445;1;;;;;https://www.google.de/maps/dir//48.8917781959,8.70664446664;
Stadt Pforzheim;51;;CAR;Hirsauer Straße;Stadt Pforzheim;Hirsauer Straße;ON_STREET;;48.8702817;8.6824778;1;;;;;https://www.google.de/maps/dir//48.87028172,8.68247777753;
Stadt Pforzheim;26;;CAR;Ludwigsplatz;Stadt Pforzheim;Ludwigsplatz 9;ON_STREET;;48.8775753;8.6770774;1;;;;;https://www.google.de/maps/dir//48.8775752795,8.67707743892;
Stadt Pforzheim;80;;CAR;Hauptstraße - Eutingen;Stadt Pforzheim;Hauptstraße 93;ON_STREET;;48.910794;8.7454076;1;;;;;https://www.google.de/maps/dir//48.910794045,8.74540755627;
Stadt Pforzheim;58;;CAR;Pillauer Straße;Stadt Pforzheim;Pillauer Straße 3;ON_STREET;;48.8839014;8.7347821;1;;;;;https://www.google.de/maps/dir//48.8839013632,8.73478205772;
Stadt Pforzheim;2941;;CAR;Baumstraße;Stadt Pforzheim;Baumstraße 11;ON_STREET;;48.8908393;8.697979;1;;;;;https://www.google.de/maps/dir//48.8908392679,8.69797904583;
Stadt Pforzheim;2940;;CAR;Baumstraße;Stadt Pforzheim;Baumstraße 22;ON_STREET;;48.890518;8.6978965;1;;;;;https://www.google.de/maps/dir//48.8905179708,8.69789651877;
Stadt Pforzheim;2924;;CAR;Am Waisenhausplatz;Stadt Pforzheim;Am Waisenhausplatz 16;ON_STREET;;48.8902104;8.7005119;1;;;;;https://www.google.de/maps/dir//48.8902115625,8.70044753957;
Stadt Pforzheim;22;;CAR;Wilhelm-Raabe-Straße;Stadt Pforzheim;Wilhelm-Raabe-Straße 4;ON_STREET;;48.8769483;8.6766447;1;;;;;https://www.google.de/maps/dir//48.8769483081,8.67664471168;
Stadt Pforzheim;2925;;CAR;Am Waisenhausplatz;Stadt Pforzheim;Am Waisenhausplatz 16;ON_STREET;;48.8902116;8.7004475;1;;;;;https://www.google.de/maps/dir//48.890210445,8.70051186556;
Stadt Pforzheim;25;;CAR;Ludwigsplatz;Stadt Pforzheim;Ludwigsplatz 9;ON_STREET;;48.877587;8.6771182;1;;;;;https://www.google.de/maps/dir//48.8775870361,8.67711823396;
Stadt Pforzheim;2942;;CAR;Jörg-Ratgeb-Straße;Stadt Pforzheim;Jörg-Ratgeb-Straße 21;ON_STREET;;48.8895211;8.6973904;1;;;;;https://www.google.de/maps/dir//48.8895210582,8.69739041229;
Stadt Pforzheim;53;;CAR;Paul-Löbe-Straße;Stadt Pforzheim;Paul-Löbe-Straße;ON_STREET;;48.8699969;8.6690162;1;;;;;https://www.google.de/maps/dir//48.8699968746,8.66901622241;
Stadt Pforzheim;474f5350fb070016;;CAR;Anshelmstraße;Stadt Pforzheim;Anshelmstraße 32;ON_STREET;;48.8985193;8.709032;1;;;;;https://www.google.de/maps/dir//48.8985193345,8.70903196216;
Stadt Pforzheim;474f5350fb070020;;CAR;Franziskusstraße;Stadt Pforzheim;Franziskusstraße 3;ON_STREET;;48.893026;8.7081207;1;;;;;https://www.google.de/maps/dir//48.8930259648,8.70812071229;
Stadt Pforzheim;474f5350fb07001b;;CAR;Fondelystraße;Stadt Pforzheim;Fondelystraße;ON_STREET;;48.8963397;8.7193418;1;;;;;https://www.google.de/maps/dir//48.897340671,8.7186844242;
Stadt Pforzheim;474f5350fb070030;;CAR;Schillstraße;Stadt Pforzheim;Schillstraße 3;ON_STREET;;48.8997233;8.7168137;1;;;;;https://www.google.de/maps/dir//48.8997232594,8.71681365106;
Stadt Pforzheim;2939;;CAR;Zerrennerstraße;Stadt Pforzheim;Zerrennerstraße 26;ON_STREET;;48.8908037;8.6965131;1;;;;;https://www.google.de/maps/dir//48.8908219711,8.69651123888;
Stadt Pforzheim;474f5350fb070023;;CAR;Goethestraße;Stadt Pforzheim;Goethestraße 15;ON_STREET;;48.8913565;8.6948878;1;;;;;https://www.google.de/maps/dir//48.8913637832,8.69484134447;
Stadt Pforzheim;474f5350fb07002b;;CAR;Obere Rodstraße;Stadt Pforzheim;Obere Rodstraße 3;ON_STREET;;48.8832963;8.6946821;1;;;;;https://www.google.de/maps/dir//48.8832963032,8.69468211185;
Stadt Pforzheim;81;;CAR;Hauptstraße - Eutingen;Stadt Pforzheim;Hauptstraße 107;ON_STREET;;48.9115227;8.7469033;1;;;;;https://www.google.de/maps/dir//48.9115227227,8.74690334289;
Stadt Pforzheim;2937;;CAR;Bahnhofplatz;Stadt Pforzheim;Bahnhofplatz 1;ON_STREET;;48.8934976;8.7028129;1;;;;;https://www.google.de/maps/dir//48.8934976043,8.70281294817;
Stadt Pforzheim;2933;;CAR;Kiehnlestraße;Stadt Pforzheim;Kiehnlestraße 14;ON_STREET;;48.8929322;8.6961953;1;;;;;https://www.google.de/maps/dir//48.8929321583,8.69619533833;
Stadt Pforzheim;2934;;CAR;Kiehnlestraße;Stadt Pforzheim;Kiehnlestraße 14;ON_STREET;;48.8929296;8.6962853;1;;;;;https://www.google.de/maps/dir//48.8929296371,8.69628528248;
Stadt Pforzheim;2931;;CAR;Turnplatz;Stadt Pforzheim;Alexander-Wellendorff-Straße;ON_STREET;;48.8895916;8.6935126;1;;;;;https://www.google.de/maps/dir//48.8895915735,8.6935126265;
Stadt Pforzheim;474f5350fb07001d;;CAR;Frankstraße 143;Stadt Pforzheim;Frankstraße;ON_STREET;;48.8911099;8.6706138;1;;;;;https://www.google.de/maps/dir//48.8911099076,8.67061382361;
Stadt Pforzheim;474f5350fb070029;;CAR;Kaiser-Friedrich-Straße;Stadt Pforzheim;Kaiser-Friedrich-Straße 91;ON_STREET;;48.8889712;8.6847624;1;;;;;https://www.google.de/maps/dir//48.8889711929,8.6847623648;
Stadt Pforzheim;2921;;CAR;Hohlstraße;Stadt Pforzheim;Schwarzwaldstraße 1;ON_STREET;;48.8867074;8.6953087;1;;;;;https://www.google.de/maps/dir//48.8867074271,8.69530874574;
Stadt Pforzheim;3447;;CAR;Dillsteiner Straße;Stadt Pforzheim;Dillsteiner Straße 28;ON_STREET;;48.8879861;8.696444;1;;;;;https://www.google.de/maps/dir//48.8879861385,8.69644398129;
Stadt Pforzheim;474f5350fb07001e;;CAR;Frankstraße 71;Stadt Pforzheim;Frankstraße 71;ON_STREET;;48.8930226;8.6786125;1;;;;;https://www.google.de/maps/dir//48.8930226006,8.67861248847;
Stadt Pforzheim;2926;;CAR;Am Waisenhausplatz;Stadt Pforzheim;Waisenhausplatz;ON_STREET;;48.8898481;8.701054;1;;;;;https://www.google.de/maps/dir//48.8898481234,8.70105403201;
Stadt Pforzheim;474f5350fb070021;;CAR;Gerberstraße;Stadt Pforzheim;Gerberstraße 4;ON_STREET;;48.8896486;8.7057443;1;;;;;https://www.google.de/maps/dir//48.8896485741,8.70574433464;
Stadt Pforzheim;2927;;CAR;Am Waisenhausplatz;Stadt Pforzheim;Waisenhausplatz;ON_STREET;;48.8898319;8.7011394;1;;;;;https://www.google.de/maps/dir//48.8898319327,8.70113939995;
Stadt Pforzheim;474f5350fb07002d;;CAR;Östliche Karl-Friedrich-Straße;Stadt Pforzheim;Östliche Karl-Friedrich-Straße 7;ON_STREET;;48.8915108;8.7034164;1;;;;;https://www.google.de/maps/dir//48.891510832,8.70341636401;
Stadt Pforzheim;2928;;CAR;Am Waisenhausplatz;Stadt Pforzheim;Waisenhausplatz;ON_STREET;;48.889816;8.7012241;1;;;;;https://www.google.de/maps/dir//48.889816031,8.70122414815;
Stadt Pforzheim;2922;;CAR;Jahnstraße;Stadt Pforzheim;Jahnstraße;ON_STREET;;48.8866299;8.6979328;1;;;;;https://www.google.de/maps/dir//48.8866298833,8.69793282201;
Stadt Pforzheim;474f5350fb07001f;;CAR;Frankstraße 71;Stadt Pforzheim;Frankstraße 71;ON_STREET;;48.8930325;8.6786782;1;;;;;https://www.google.de/maps/dir//48.8930324973,8.67867817093;
Stadt Pforzheim;2929;;CAR;Kreuzstraße;Stadt Pforzheim;Calwer Straße;ON_STREET;;48.8870913;8.7039939;1;;;;;https://www.google.de/maps/dir//48.8870913368,8.70399388087;
Stadt Pforzheim;2930;;CAR;Emma-Jaeger-Straße;Stadt Pforzheim;Emma-Jaeger-Straße;ON_STREET;;48.8889756;8.7051405;1;;;;;https://www.google.de/maps/dir//48.8889756424,8.70514053209;
Stadt Pforzheim;3443;;CAR;Blumenhof;Stadt Pforzheim;Blumenhof 4;ON_STREET;;48.8922059;8.7021914;1;;;;;https://www.google.de/maps/dir//48.8922059337,8.70219136884;
Stadt Pforzheim;3446;;CAR;Emilienstraße;Stadt Pforzheim;Simmlerstraße 1;ON_STREET;;48.8901904;8.6930354;1;;;;;https://www.google.de/maps/dir//48.8901903884,8.69303540909;
Stadt Pforzheim;474f5350fb070026;;CAR;Inselstraße;Stadt Pforzheim;Inselstraße;ON_STREET;;48.9094461;8.7473269;1;;;;;https://www.google.de/maps/dir//48.9094460679,8.74732694159;
Stadt Pforzheim;474f5350fb070028;;CAR;Jahnstraße;Stadt Pforzheim;Jahnstraße 40;ON_STREET;;48.8867662;8.6970867;1;;;;;https://www.google.de/maps/dir//48.8867662065,8.69708666674;
Stadt Pforzheim;474f5350fb07002a;;CAR;Kronprinzenstraße;Stadt Pforzheim;Kronprinzenstraße 33;ON_STREET;;48.8954349;8.6994195;1;;;;;https://www.google.de/maps/dir//48.8954349047,8.69941953258;
Stadt Pforzheim;474f5350fb070019;;CAR;Bleichstraße;Stadt Pforzheim;Bleichstraße 6;ON_STREET;;48.88814;8.6976868;1;;;;;https://www.google.de/maps/dir//48.888140003,8.69768676596;
Stadt Pforzheim;474f5350fb070022;;CAR;Goethestraße;Stadt Pforzheim;Goethestraße 15;ON_STREET;;48.8913638;8.6948413;1;;;;;https://www.google.de/maps/dir//48.8913637832,8.69484134447;
Stadt Reutlingen;554;;CAR;Burgstraße 27-29;Stadt Reutlingen;Burgstraße 27-29;;;48.4905856152;9.2213457055;;;;;;;
Stadt Reutlingen;845;;CAR;Kaiserstraße 55;Stadt Reutlingen;Kaiserstraße 55;;;48.4934515804;9.2160717727;;;;;;;
Stadt Reutlingen;560;;CAR;Sankt-Wolfgang-Straße 13;Stadt Reutlingen;Sankt-Wolfgang-Straße 13;;;48.4956576902;9.2135041413;;;;;;;
Stadt Reutlingen;76812;;CAR;Gartenstraße 33;Stadt Reutlingen;Gartenstraße 33;;;48.4924025103;9.2145112574;;;;;;;
Stadt Reutlingen;76815;;CAR;Ludwig-Erhard-Straße / Marie-Curie-Straße 1;Stadt Reutlingen;Ludwig-Erhard-Straße / Marie-Curie-Straße 1;;;48.5167972222;9.2001834141;;;;;;;
Stadt Reutlingen;76816;;CAR;Marie-Curie-Straße 1 gegenüber;Stadt Reutlingen;Marie-Curie-Straße 1 gegenüber;;;48.5166080998;9.1997970041;;;;;;;
Stadt Reutlingen;76818;;CAR;Mußmehlstraße 6;Stadt Reutlingen;Mußmehlstraße 6;;;48.4996290802;9.1750185064;;;;;;;
Stadt Reutlingen;76819;;CAR;Grenzweg 25;Stadt Reutlingen;Grenzweg 25;;;48.5114167551;9.2358837845;;;;;;;
Stadt Reutlingen;648;;CAR;Mauerstraße 20;Stadt Reutlingen;Mauerstraße 20;;;48.4934855614;9.2122989164;;;;;;;
Stadt Reutlingen;76821;;CAR;Hindenburgstraße 54;Stadt Reutlingen;Hindenburgstraße 54;;;48.4864244850;9.2073496472;;;;;;;
Stadt Reutlingen;252;;CAR;Eberhardstraße 4;Stadt Reutlingen;Eberhardstraße 4;;;48.4943271665;9.2078714323;;;;;;;
Stadt Reutlingen;285;;CAR;Listplatz 1 gegenüber;Stadt Reutlingen;Listplatz 1 gegenüber;;;48.4956918291;9.2098700520;;;;;;;
Stadt Reutlingen;303;;CAR;Federnseestraße 19;Stadt Reutlingen;Federnseestraße 19;;;48.4935152592;9.2083250033;;;;;;;
Stadt Reutlingen;311;;CAR;Bahnhofstraße 1;Stadt Reutlingen;Bahnhofstraße 1;;;48.4952680284;9.2090092601;;;;;;;
Stadt Reutlingen;339;;CAR;Weibermarkt 8;Stadt Reutlingen;Weibermarkt 8;;;48.4911860967;9.2140726977;;;;;;;
Stadt Reutlingen;406;;CAR;Charlottenstraße 28 gegenüber;Stadt Reutlingen;Charlottenstraße 28 gegenüber;;;48.4960691901;9.2175447020;;;;;;;
Stadt Reutlingen;418;;CAR;Kaiserstraße 51 gegenüber;Stadt Reutlingen;Kaiserstraße 51 gegenüber;;;48.4935669290;9.2157112422;;;;;;;
Stadt Reutlingen;583;;CAR;Rebentalstraße;Stadt Reutlingen;Rebentalstraße;;;48.4905902126;9.2108290535;;;;;;;
Stadt Reutlingen;694;;CAR;Mauerstraße (bei Fa.Krüger Gartenstraße 10) ;Stadt Reutlingen;Mauerstraße (bei Fa.Krüger Gartenstraße 10) ;;;48.4940030987;9.2116344879;;;;;;;
Stadt Reutlingen;616;;CAR;Albstraße 4;Stadt Reutlingen;Albstraße 4;;;48.4899171330;9.2171082114;;;;;;;
Stadt Reutlingen;383;;CAR;Kaiserstraße 15;Stadt Reutlingen;Kaiserstraße 15;;;48.4958527112;9.2122645644;;;;;;;
Stadt Reutlingen;650;;CAR;Lederstraße 81;Stadt Reutlingen;Lederstraße 81;;;48.4894389864;9.2116147161;;;;;;;
Stadt Reutlingen;636;;CAR;Listplatz 1;Stadt Reutlingen;Listplatz 1;;;48.4958025107;9.2099620027;;;;;;;
Stadt Reutlingen;812;;CAR;Sankt-Peter-Straße;Stadt Reutlingen;Sankt-Peter-Straße;;;48.4983832913;9.2055523094;;;;;;;
Stadt Reutlingen;792;;CAR;Burgstraße;Stadt Reutlingen;Burgstraße;;;48.4904806923;9.2187533136;;;;;;;
Stadt Reutlingen;786;;CAR;Bollwerkstraße / Metzgerstraße 1;Stadt Reutlingen;Bollwerkstraße / Metzgerstraße 1;;;48.4945315980;9.2103586411;;;;;;;
Stadt Reutlingen;76849;;CAR;Kaiserstraße 27;Stadt Reutlingen;Kaiserstraße 27;;;48.4950688994;9.2134635877;;;;;;;
Stadt Reutlingen;77883;;CAR;Metzgerstraße 51;Stadt Reutlingen;Metzgerstraße 51;;;48.4919666443;9.2131308114;;;;;;;
Stadt Reutlingen;77884;;CAR;Obere Wässere 9;Stadt Reutlingen;Obere Wässere 9;;;48.4885933329;9.2174590802;;;;;;;
Stadt Reutlingen;77885;;CAR;An der Kreuzeiche 2/1;Stadt Reutlingen;An der Kreuzeiche 2/1;;;48.4792966233;9.1885298849;;;;;;;
Stadt Reutlingen;77892;;CAR;Mark 3;Stadt Reutlingen;Mark 3;;;48.4700880417;9.1884221588;;;;;;;
Stadt Reutlingen;77894;;CAR;Alteburgstraße 150;Stadt Reutlingen;Alteburgstraße 150;;;48.4833016984;9.1882385667;;;;;;;
Stadt Reutlingen;77900;;CAR;Dietweg;Stadt Reutlingen;Dietweg;;;48.5104277519;9.1967884164;;;;;;;
Stadt Reutlingen;77901;;CAR;Dietweg;Stadt Reutlingen;Dietweg;;;48.5110035789;9.1977890230;;;;;;;
Stadt Reutlingen;77902;;CAR;Dietweg;Stadt Reutlingen;Dietweg;;;48.5122081602;9.1991513941;;;;;;;
Stadt Reutlingen;77903;;CAR;Champignystraße 1;Stadt Reutlingen;Champignystraße 1;;;48.4877628025;9.2148703104;;;;;;;
Stadt Reutlingen;77904;;CAR;Schulstraße 26;Stadt Reutlingen;Schulstraße 26;;;48.4952736191;9.2158175036;;;;;;;
Stadt Reutlingen;914;;CAR;Bismarckstraße 9;Stadt Reutlingen;Bismarckstraße 9;;;48.4974106268;9.2128114566;;;;;;;
Stadt Reutlingen;76820;;CAR;Freibad / Hermann-Hesse-Straße 40;Stadt Reutlingen;Freibad / Hermann-Hesse-Straße 40;;;48.4772872279;9.1949818774;;;;;;;
Stadt Reutlingen;609;;CAR;Äußere Kelterstraße;Stadt Reutlingen;Äußere Kelterstraße;;;48.4893082185;9.2182735221;;;;;;;
Stadt Reutlingen;77897;;CAR;Bösmannstraße;Stadt Reutlingen;Bösmannstraße;;;48.4933653489;9.1946539928;;;;;;;
Stadt Reutlingen;87898;;CAR;Schulstraße 11;Stadt Reutlingen;Schulstraße 11;;;48.4940117124;9.2139230718;;;;;;;
Stadt Reutlingen;88276;;CAR;Jahnstraße 6;Stadt Reutlingen;Jahnstraße 6;;;48.4897849848;9.2056826189;;;;;;;
Stadt Reutlingen;88277;;CAR;gegenüber Metzgerstraße 47;Stadt Reutlingen;gegenüber Metzgerstraße 47;;;48.4920759783;9.2127639527;;;;;;;
Stadt Ulm;;;CAR;;Stadt Ulm;;;;48.3968500000;9.9939000000;2;;;;;;https://datenhub.ulm.de/ckan/dataset/694e940c-6255-472a-865b-2f36c726f13e/resource/7a4dc271-143a-4b75-966f-2371363e8380/download/619171eb-3ed0-4506-a7cf-c9382080a47e.jpeg
Stadt Ulm;;;CAR;;Stadt Ulm;;;;48.3598300000;9.9890100000;1;;;;;;https://datenhub.ulm.de/ckan/dataset/694e940c-6255-472a-865b-2f36c726f13e/resource/bb71ef61-98c7-42b4-84b9-422f5e5b73d2/download/ae4def66-ae76-43c3-9110-a55178cd6b52.jpeg
Stadt Ulm;;;CAR;;Stadt Ulm;;;;48.3620200000;9.9910800000;3;;;;;;https://datenhub.ulm.de/ckan/dataset/694e940c-6255-472a-865b-2f36c726f13e/resource/4e7028f0-3b89-4ff1-9b4c-634e3fba664d/download/5a0079c9-4f8a-4e47-8efb-d498bdaaf266.jpeg
Stadt Ulm;;;CAR;;Stadt Ulm;;;;48.3530300000;9.9115000000;1;;;;;;https://datenhub.ulm.de/ckan/dataset/694e940c-6255-472a-865b-2f36c726f13e/resource/81487a17-8123-480d-8595-c0ca99b836ce/download/94a6fd69-6aa9-46c3-8324-7a5773865846.jpeg
Stadt Ulm;;;CAR;;Stadt Ulm;;;;48.3830100000;9.9572000000;3;;;;;;https://datenhub.ulm.de/ckan/dataset/694e940c-6255-472a-865b-2f36c726f13e/resource/48d13a6c-3c0e-485a-a43f-ec872279b3c9/download/a3781a61-9a92-4009-a2cd-f9ca91644c2e.jpeg
Stadt Ulm;;;CAR;;Stadt Ulm;;;;48.3861100000;9.9658900000;2;;;;;;https://datenhub.ulm.de/ckan/dataset/694e940c-6255-472a-865b-2f36c726f13e/resource/00c70fd2-c35c-4a60-abe5-07890d2b5623/download/7e823599-a0a1-4f68-b15d-593933e42357.jpeg
Stadt Ulm;;;CAR;;Stadt Ulm;;;;48.3946000000;9.9786600000;1;;;;;;https://datenhub.ulm.de/ckan/dataset/694e940c-6255-472a-865b-2f36c726f13e/resource/bb7521ad-e118-4eca-a561-fc6eac6e15f7/download/2cdadd6f-fe11-4b98-a63a-6e300b417fc6.jpeg
